0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-3.0584,-2.3324,-1.4795,-0.9527,1.5982,-0.7997,0.0,0.0,0.0,0.0,-0.0228,-0.0136,0.0,0.0,0.0,0.0,-6.024096385542169,-4.0361445783132535,20.764,41.4554,30.8211,12.0977,0.6477,-1.7247
-1.8748,-2.054,0.2551,-2.4202,1.1511,-0.1528,-1.1334,-0.2935,0.1726,-0.4992,0.6741,-0.0905,-0.7831325301204759,0.21686746987952094,0.07228915662650809,-0.08433734939758776,-4.855421686746988,0.012048192771084683,-1.1852,7.5751,7.8572,-0.3228,2.7855,3.2451
-2.9903,-2.0421,-1.3647,-1.3492,1.5967,-0.6255,0.1514,0.0562,0.3703,-0.3712,-0.0163,0.1453,0.36144578313253045,0.02409638554216853,1.373493975903617,-1.3132530120481887,-1.506024096385542,-0.024096385542166022,-21.9605,20.7312,12.1916,0.3856,-2.6257,-2.1621
-3.0577,-2.3351,-1.4764,-0.9538,1.5973,-0.7994,0.0,0.0,0.0,0.0,0.0,-0.0206,0.0,0.0,0.0,0.0,0.0,-1.2771084337349397,-0.3371,12.8066,5.9939,3.638,-2.9542,0.5285
-0.3921,-1.6087,-0.0792,-1.7006,0.2324,-0.0227,0.9217,0.1192,0.1197,0.2727,-0.5465,0.0735,-2.3373493975903714,-0.3975903614457828,0.16867469879518054,-1.0000000000000036,3.6626506024096366,-0.06024096385542174,-3.0612,4.2742,0.9895,1.6242,0.8613,-2.1189
-0.0123,-1.5739,0.0016,-1.5763,0.0073,-0.001,-0.1302,-0.0354,0.018,-0.0656,0.0808,-0.0162,-0.9036144578313261,-0.2289156626506023,-0.07228915662650601,-0.7108433734939762,0.3373493975903611,-0.45783132530120474,12.9662,-0.3657,-0.9393,0.1553,2.5706,1.6674
-3.0584,-2.3324,-1.4795,-0.9527,1.5982,-0.7997,0.0,0.0,0.0,0.0,0.0103,-0.0249,0.0,0.0,0.0,0.0,4.2771084337349405,-5.686746987951807,20.6966,41.6606,30.9587,12.0698,-0.9701,0.3059
-3.0584,-2.3324,-1.4795,-0.9527,1.5982,-0.7997,0.0,0.0,0.0,0.0,-0.0269,0.0197,0.0,0.0,0.0,0.0,-6.614457831325302,1.0963855421686746,20.5618,42.2761,31.0689,11.9303,1.4009,-3.1433
-2.5442,-2.2304,0.3543,-2.7181,1.5659,-0.2114,0.0,0.0,0.0,0.0,-0.0142,-0.0119,0.0,0.0,0.0,0.0,-4.686746987951808,-3.602409638554217,-25.4832,-3.9193,2.366,-1.4736,-1.0251,-0.7511
-2.9696,-2.0348,-1.3168,-1.3969,1.5955,-0.6059,0.2092,0.0692,0.4693,-0.4881,-0.0172,0.1969,0.0843373493975911,-0.024096385542169366,0.3132530120481917,-4.072289156626505,-2.072289156626506,0.6867469879518051,15.1628,17.0058,9.6602,0.0755,-2.7225,-0.7446
-2.4331,-2.5575,-0.9952,-1.1167,1.6145,-0.1304,0.0,0.0121,0.0002,-0.0017,0.0005,0.0019,0.0,0.28915662650602403,-0.12048192771084335,0.024096385542168686,0.0,-0.8313253012048194,-27.5057,-8.8784,-6.5436,1.5142,-5.2232,-3.8665
-2.1668,-1.8413,-0.3101,-2.2334,1.3327,-0.1764,0.8696,0.1162,0.1116,0.2678,-0.5631,0.0749,0.2650602409638664,0.16867469879518054,0.44578313253012153,1.7349397590361408,-1.746987951807237,0.2771084337349393,-19.9273,21.5535,5.5825,0.8976,-1.359,-2.1471
-2.8488,-1.9926,-1.0375,-1.6754,1.5886,-0.4916,0.3798,0.1327,0.8681,-0.8615,-0.021,0.3672,2.8915662650602436,0.49397590361446025,-0.10843373493976047,0.4337349397590285,0.3975903614457828,1.1686746987951857,-22.3748,19.5209,12.1913,0.2386,1.4166,0.9703
-2.5494,-1.9027,-0.3826,-2.3207,1.5728,-0.2096,0.0397,-0.0887,-0.1676,0.227,0.0064,0.0305,0.13253012048192733,-0.32530120481927804,-0.5421686746987957,0.566265060240965,-1.5783132530120483,-0.04819277108433748,15.2022,7.2776,8.1714,2.3779,2.8203,-0.9824
