-8.46	-8.864	4.36	-22.58	-0.164	-1.656	-0.252
-8.3	-9.604	4.892	-22.548	0.024	-1.616	-0.252
-8.72	-9.76	5.64	-22.816	-0.108	-1.604	-0.252
-8.656	-9.76	5.548	-22.636	-0.172	-1.804	-0.26
-8.72	-10.28	5.828	-22.58	-0.236	-1.812	-0.252
-9.072	-10.252	6.14	-22.4	-0.284	-1.84	-0.252
-9.136	-10.28	6.108	-22.196	-0.34	-1.84	-0.24
-9.36	-10.188	5.984	-22.344	-0.32	-1.84	-0.224
-10.0	-10.16	5.796	-22.256	-0.348	-1.86	-0.232
-10.032	-10.16	5.236	-22.312	-0.412	-1.84	-0.224
-10.608	-10.16	5.048	-22.048	-0.432	-1.932	-0.252
-10.608	-10.036	4.456	-21.52	-0.504	-1.86	-0.252
-10.804	-9.668	3.896	-21.252	-0.532	-1.84	-0.224
-11.06	-9.328	3.488	-21.02	-0.576	-1.664	-0.224
-11.348	-9.144	2.492	-20.608	-0.708	-1.692	-0.224
-11.764	-8.896	2.024	-20.96	-0.66	-1.536	-0.232
-12.116	-8.68	1.524	-20.576	-0.752	-1.548	-0.212
-12.372	-8.436	0.748	-20.372	-0.88	-1.468	-0.224
-12.596	-8.372	0.308	-20.4	-0.76	-1.496	-0.224
-12.952	-8.22	0.248	-20.34	-0.936	-1.408	-0.24
-13.24	-8.004	0.248	-20.46	-0.936	-1.288	-0.24
-13.624	-8.128	-0.716	-19.988	-1.0	-1.4	-0.212
-14.2	-7.264	-2.68	-20.696	-1.012	-1.308	-0.24
-14.904	-6.988	-3.456	-20.164	-1.104	-1.132	-0.224
-14.972	-6.864	-3.552	-19.988	-1.276	-1.16	-0.232
-14.936	-6.832	-3.488	-20.048	-1.212	-1.14	-0.212
-15.58	-6.772	-3.52	-19.664	-1.312	-1.16	-0.224
-15.676	-6.864	-3.396	-19.78	-1.332	-1.072	-0.232
-15.804	-6.772	-3.052	-19.488	-1.452	-1.112	-0.232
-15.932	-7.172	-2.896	-19.34	-1.508	-1.124	-0.232
-16.092	-7.172	-2.428	-18.752	-1.508	-1.132	-0.232
-16.22	-7.14	-2.088	-18.988	-1.552	-1.104	-0.224
-16.284	-7.204	-2.024	-17.984	-1.656	-1.152	-0.232
-16.188	-7.296	-1.496	-17.692	-1.628	-1.132	-0.212
-16.412	-7.512	-1.4	-17.484	-1.616	-1.152	-0.232
-16.412	-7.512	-1.056	-17.104	-1.708	-1.044	-0.232
-16.316	-7.48	-0.652	-16.484	-1.644	-1.112	-0.204
-16.38	-7.788	-0.436	-16.192	-1.68	-1.072	-0.224
-16.508	-7.664	-0.028	-15.6	-1.856	-1.132	-0.204
-16.54	-7.48	0.0	-15.364	-1.772	-1.032	-0.24
-16.636	-7.54	0.092	-15.22	-1.892	-1.032	-0.224
-16.732	-7.664	0.152	-14.748	-1.92	-1.072	-0.196
-16.86	-7.756	0.184	-14.188	-1.94	-1.012	-0.232
-16.764	-7.48	0.248	-14.012	-1.892	-1.012	-0.224
-16.7	-7.264	0.28	-13.392	-1.996	-0.904	-0.232
-16.796	-7.512	0.748	-13.188	-2.004	-0.936	-0.252
-16.86	-7.788	1.244	-13.012	-2.06	-1.004	-0.224
-17.02	-7.82	1.34	-12.452	-2.132	-0.896	-0.224
-17.02	-7.572	1.34	-12.276	-2.124	-0.944	-0.232
-17.052	-7.788	0.748	-12.188	-2.132	-0.936	-0.24
-17.052	-7.512	0.652	-11.452	-2.288	-0.836	-0.224
-17.216	-7.232	0.652	-11.36	-2.188	-0.768	-0.26
-17.344	-7.172	0.372	-10.804	-2.364	-0.748	-0.24
-17.408	-7.232	0.248	-10.656	-2.224	-0.856	-0.24
-17.728	-7.14	0.184	-10.244	-2.372	-0.58	-0.24
-17.824	-6.988	0.28	-9.948	-2.316	-0.768	-0.224
-17.632	-7.204	0.248	-9.8	-2.336	-0.64	-0.232
-17.696	-7.14	0.152	-9.536	-2.456	-0.756	-0.24
-17.952	-7.08	-0.56	-9.124	-2.408	-0.668	-0.232
-18.112	-6.648	-1.308	-8.596	-2.6	-0.668	-0.224
-17.984	-6.556	-1.276	-8.832	-2.52	-0.532	-0.24
-17.824	-6.432	-1.276	-8.212	-2.564	-0.668	-0.24
-18.016	-6.464	-1.276	-8.184	-2.5	-0.472	-0.26
-18.048	-6.464	-0.808	-7.74	-2.648	-0.56	-0.24
-17.696	-6.556	-0.56	-7.8	-2.492	-0.48	-0.232
-17.856	-6.588	-0.496	-7.268	-2.612	-0.608	-0.232
-17.696	-6.712	-0.56	-6.564	-2.656	-0.412	-0.24
-17.664	-6.524	-0.404	-6.74	-2.592	-0.58	-0.24
-17.6	-6.864	-0.28	-6.24	-2.648	-0.404	-0.224
-17.664	-6.648	-0.28	-6.18	-2.668	-0.48	-0.24
-17.696	-6.712	-0.372	-5.592	-2.804	-0.372	-0.232
-17.76	-6.28	-0.308	-5.532	-2.648	-0.292	-0.224
-17.664	-6.404	-0.28	-5.296	-2.684	-0.256	-0.252
-17.472	-6.464	-0.308	-4.944	-2.732	-0.276	-0.24
-17.472	-6.74	-0.184	-4.68	-2.72	-0.324	-0.224
-17.312	-6.804	-0.28	-4.444	-2.852	-0.384	-0.252
-17.12	-6.68	-0.464	-4.208	-2.72	-0.324	-0.232
-17.216	-6.616	-0.308	-4.092	-2.784	-0.256	-0.24
-17.28	-6.308	-0.248	-4.06	-2.704	-0.264	-0.224
-17.12	-6.524	-0.56	-4.06	-2.784	-0.224	-0.24
-17.184	-6.496	-0.404	-4.06	-2.852	-0.244	-0.232
-17.152	-6.432	-0.62	-2.852	-2.876	-0.256	-0.252
-16.764	-6.34	-0.404	-2.324	-2.904	-0.216	-0.232
-16.38	-6.588	-0.152	-2.264	-2.684	-0.324	-0.224
-16.412	-6.524	-0.248	-2.028	-2.648	-0.184	-0.224
-16.252	-6.648	-0.248	-1.764	-2.748	-0.224	-0.224
-16.284	-6.464	-0.092	-2.0	-2.74	-0.196	-0.224
-16.348	-6.432	-0.216	-1.472	-2.748	-0.176	-0.204
-16.06	-6.524	-0.496	-1.472	-2.84	-0.324	-0.24
-16.028	-6.464	-0.62	-0.968	-2.676	-0.144	-0.252
-15.9	-6.496	-0.652	-1.0	-2.852	-0.144	-0.232
-15.964	-6.432	-0.716	-0.764	-2.676	-0.184	-0.24
-15.772	-6.432	-0.436	-0.88	-2.676	-0.108	-0.224
-15.676	-6.588	-0.464	-0.792	-2.74	-0.244	-0.252
-15.452	-6.432	-0.464	-0.176	-2.612	-0.144	-0.224
-15.196	-6.524	-0.528	0.116	-2.876	-0.128	-0.24
-15.004	-6.432	-0.496	0.264	-2.528	-0.164	-0.232
-15.132	-6.556	-0.716	0.232	-2.74	-0.156	-0.24
-14.744	-6.556	-0.964	0.32	-2.52	-0.184	-0.232
-14.712	-6.588	-1.464	0.676	-2.64	-0.196	-0.252
-14.68	-6.74	-1.836	0.852	-2.576	-0.196	-0.252
-14.424	-6.588	-2.116	0.912	-2.564	-0.236	-0.24
-14.424	-6.648	-2.024	1.38	-2.768	-0.164	-0.224
-14.616	-6.524	-1.836	1.176	-2.564	-0.068	-0.232
-14.552	-6.616	-1.68	1.148	-2.62	-0.144	-0.24
-14.136	-6.804	-1.524	1.472	-2.52	-0.056	-0.26
-14.264	-6.712	-1.308	1.412	-2.528	-0.088	-0.24
-14.136	-6.496	-1.524	1.5	-2.676	-0.096	-0.252
-14.104	-6.588	-1.556	1.972	-2.38	-0.128	-0.232
-13.688	-6.804	-1.464	1.824	-2.576	-0.108	-0.232
-13.752	-6.712	-1.4	1.704	-2.548	-0.216	-0.24
-14.008	-6.772	-1.62	1.764	-2.436	0.016	-0.232
-13.816	-7.08	-1.804	2.028	-2.556	-0.164	-0.24
-13.528	-6.896	-1.68	2.148	-2.416	-0.088	-0.24
-13.848	-5.788	-0.464	2.236	-2.444	-0.096	-0.224
-13.752	-7.112	-0.62	2.236	-2.508	-0.028	-0.212
-13.848	-7.264	-1.12	2.116	-2.52	-0.068	-0.224
-13.88	-6.924	-1.152	2.116	-2.556	-0.056	-0.232
-13.816	-6.712	-1.276	2.088	-2.492	-0.068	-0.24
-13.848	-6.524	-1.056	2.176	-2.5	-0.088	-0.24
-13.752	-6.616	-0.872	2.148	-2.492	-0.048	-0.232
-13.816	-6.832	-0.716	2.176	-2.492	-0.068	-0.224
-13.624	-6.772	-0.56	2.176	-2.508	-0.048	-0.224
-13.624	-6.68	-0.592	2.148	-2.484	-0.056	-0.212
-13.56	-6.772	-0.748	2.148	-2.5	-0.048	-0.224
-13.56	-6.772	-0.62	2.148	-2.5	-0.028	-0.212
-13.432	-6.68	-0.84	2.176	-2.484	-0.056	-0.232
-15.004	-4.984	0.0	2.588	-2.492	0.076	-0.24
-14.168	-6.864	0.308	1.912	-2.508	0.068	-0.24
-13.592	-7.356	1.652	2.028	-2.428	0.312	-0.212
-13.432	-7.204	1.276	2.412	-2.464	0.068	-0.252
-13.656	-6.556	0.404	2.884	-2.592	0.076	-0.252
-13.4	-6.896	-0.06	2.824	-2.428	-0.432	-0.24
-13.784	-6.896	-0.06	2.384	-2.6	-0.264	-0.24
-13.912	-6.864	-0.748	2.62	-2.556	-0.236	-0.232
-13.784	-6.864	-2.616	2.972	-2.556	-0.204	-0.268
-13.368	-6.28	-3.148	2.852	-2.52	-0.364	-0.232
-13.816	-6.032	-2.896	2.62	-2.472	-0.284	-0.232
-13.624	-6.524	-2.46	2.384	-2.676	-0.364	-0.252
-13.624	-6.556	-2.148	2.62	-2.584	-0.324	-0.232
-14.232	-6.68	-2.116	3.0	-2.52	-0.304	-0.232
-13.784	-6.524	-2.024	2.824	-2.824	-0.284	-0.26
-13.624	-6.404	-1.96	2.796	-2.612	-0.312	-0.252
-13.656	-6.34	-2.056	3.06	-2.712	-0.392	-0.26
-14.008	-6.616	-2.212	3.324	-2.612	-0.392	-0.252
-13.56	-6.34	-2.304	3.176	-2.84	-0.44	-0.252
-13.72	-6.404	-2.088	3.176	-2.768	-0.372	-0.268
-13.656	-6.556	-2.18	3.324	-2.692	-0.352	-0.24
-13.656	-6.464	-1.804	3.68	-2.796	-0.392	-0.308
-13.848	-6.432	-1.868	3.768	-2.684	-0.432	-0.28
-13.592	-6.432	-1.776	4.0	-2.924	-0.42	-0.28
-13.72	-6.216	-1.652	4.032	-2.748	-0.404	-0.24
-13.944	-6.588	-1.556	4.12	-2.852	-0.392	-0.268
-13.56	-6.68	-1.432	4.12	-2.832	-0.412	-0.212
-13.592	-6.588	-1.184	4.324	-2.784	-0.42	-0.28
-13.496	-6.34	-0.996	4.856	-2.824	-0.392	-0.28
-13.368	-6.616	-0.932	5.18	-2.916	-0.372	-0.268
-13.848	-6.772	-0.808	5.384	-2.932	-0.412	-0.24
-13.784	-6.804	-0.716	5.444	-2.896	-0.432	-0.28
-13.272	-6.712	-0.56	5.384	-2.96	-0.404	-0.252
-13.4	-6.772	-0.56	5.652	-2.868	-0.46	-0.26
-13.208	-6.864	-0.592	5.768	-2.86	-0.42	-0.268
-13.368	-6.68	-0.464	5.888	-2.804	-0.512	-0.28
-12.888	-6.832	-0.652	6.152	-2.904	-0.472	-0.28
-12.856	-6.804	-0.372	6.476	-2.968	-0.5	-0.288
-13.464	-6.804	-0.436	6.532	-2.852	-0.5	-0.268
-13.08	-7.112	-0.34	6.592	-2.968	-0.46	-0.344
-12.724	-6.804	-0.56	6.712	-2.932	-0.54	-0.324
-12.824	-6.864	-0.684	7.036	-2.804	-0.56	-0.308
-12.824	-7.112	-0.436	7.212	-2.868	-0.58	-0.316
-12.692	-6.924	-0.404	7.388	-2.832	-0.568	-0.336
-12.372	-6.988	-0.216	7.476	-2.952	-0.492	-0.296
-12.984	-7.204	-0.464	7.652	-2.84	-0.58	-0.288
-12.952	-7.048	-0.748	7.916	-2.86	-0.568	-0.28
-12.308	-6.924	-0.748	8.036	-2.812	-0.54	-0.288
-12.212	-7.02	-0.716	8.096	-2.896	-0.52	-0.324
-12.372	-7.264	-0.62	8.3	-2.868	-0.58	-0.308
-12.436	-7.172	-0.716	8.388	-2.812	-0.48	-0.336
-11.764	-7.048	-0.496	8.652	-2.768	-0.58	-0.308
-12.052	-7.328	-0.62	8.888	-2.824	-0.532	-0.316
-12.596	-7.02	-0.652	8.92	-2.6	-0.552	-0.308
-11.924	-7.02	-0.436	9.212	-2.796	-0.44	-0.344
-11.668	-7.54	-0.308	9.3	-2.768	-0.56	-0.296
-12.02	-7.232	-0.56	9.3	-2.668	-0.54	-0.364
-11.956	-7.264	-0.56	9.448	-2.676	-0.52	-0.308
-11.764	-7.296	-0.56	9.744	-2.628	-0.472	-0.336
-11.54	-7.328	-0.652	9.772	-2.576	-0.492	-0.316
-11.572	-7.264	-0.56	9.744	-2.492	-0.52	-0.324
-11.604	-7.512	-0.464	9.86	-2.52	-0.412	-0.344
-11.188	-7.42	-0.496	10.36	-2.556	-0.48	-0.344
-11.316	-7.664	-0.372	10.508	-2.492	-0.46	-0.364
-11.444	-7.604	-0.308	10.392	-2.336	-0.5	-0.352
-10.996	-7.756	-0.152	10.36	-2.6	-0.5	-0.364
-11.124	-7.788	-0.06	10.656	-2.408	-0.532	-0.316
-11.188	-7.728	0.0	10.832	-2.4	-0.5	-0.352
-10.932	-7.664	0.028	11.156	-2.444	-0.5	-0.336
-10.932	-7.788	-0.028	10.86	-2.308	-0.56	-0.324
-10.772	-7.756	0.124	10.92	-2.428	-0.44	-0.352
-11.156	-7.94	0.0	10.832	-2.28	-0.452	-0.364
-10.64	-7.788	0.124	11.156	-2.352	-0.532	-0.352
-10.416	-7.756	0.0	11.48	-2.364	-0.52	-0.372
-10.48	-8.036	0.0	11.392	-2.324	-0.58	-0.324
-10.544	-8.156	0.092	11.392	-2.436	-0.404	-0.372
-10.288	-8.128	0.092	11.684	-2.232	-0.568	-0.344
-10.608	-7.788	-0.248	11.568	-2.288	-0.48	-0.372
-10.256	-7.756	-0.56	11.508	-2.308	-0.404	-0.344
-10.512	-8.22	-0.248	11.48	-2.272	-0.44	-0.344
-10.608	-7.388	-0.28	11.332	-2.272	-0.492	-0.352
-10.224	-7.728	-0.028	11.42	-2.196	-0.42	-0.336
-10.448	-8.22	0.152	11.716	-2.288	-0.472	-0.316
-10.288	-7.788	-0.028	12.096	-2.336	-0.492	-0.308
-10.16	-7.696	-0.748	11.744	-2.168	-0.384	-0.308
-10.192	-8.036	-0.152	11.656	-2.196	-0.5	-0.296
-10.224	-8.096	-0.152	11.684	-2.224	-0.44	-0.316
-10.256	-8.188	-0.216	11.596	-2.232	-0.5	-0.308
-10.032	-7.912	-0.496	11.54	-2.216	-0.472	-0.308
-10.096	-7.572	-0.56	11.54	-2.208	-0.44	-0.296
-10.256	-7.388	-0.528	11.568	-2.196	-0.404	-0.308
-10.256	-7.664	-0.528	11.48	-2.196	-0.44	-0.316
-10.16	-8.004	-0.56	11.744	-2.208	-0.472	-0.336
-10.16	-8.128	-0.592	11.776	-2.216	-0.472	-0.288
-10.384	-8.064	-0.372	11.716	-2.196	-0.46	-0.296
-10.192	-7.756	-0.184	11.716	-2.216	-0.44	-0.28
-10.128	-7.664	-0.184	11.744	-2.216	-0.412	-0.336
-10.416	-6.404	-2.492	12.48	-2.116	-0.036	-0.316
-10.192	-7.48	-2.492	11.684	-2.14	-0.324	-0.344
-9.712	-7.788	-1.712	11.452	-2.272	-0.628	-0.364
-9.872	-8.464	-1.212	11.776	-2.308	-0.588	-0.364
-9.648	-8.248	-0.184	12.096	-2.364	-0.432	-0.372
-9.328	-8.344	-0.652	11.864	-2.3	-0.648	-0.344
-9.008	-8.22	-0.06	12.008	-2.168	-0.432	-0.364
-8.396	-8.128	0.06	12.364	-2.288	-0.608	-0.38
-8.3	-8.344	-0.06	12.364	-2.168	-0.54	-0.336
-8.492	-8.344	-0.06	12.156	-2.216	-0.5	-0.344
-8.912	-8.064	-0.028	12.188	-2.168	-0.492	-0.344
-8.688	-7.788	-0.528	12.244	-2.216	-0.46	-0.364
-8.72	-7.512	-0.808	12.008	-2.124	-0.344	-0.372
-8.976	-7.54	-0.932	12.156	-2.208	-0.384	-0.372
-9.136	-7.728	-0.404	11.832	-2.116	-0.264	-0.352
-9.424	-7.388	-0.248	11.92	-2.124	-0.236	-0.364
-9.296	-7.08	-0.152	11.892	-2.216	-0.204	-0.364
-9.52	-7.14	-0.092	12.244	-2.132	-0.108	-0.352
-9.264	-6.804	-0.184	12.244	-2.06	-0.136	-0.364
-9.424	-6.896	0.028	12.392	-2.024	-0.036	-0.364
-9.648	-6.248	-0.124	11.98	-2.012	0.048	-0.364
-10.032	-6.124	-0.028	11.804	-1.976	0.088	-0.38
-10.0	-5.94	-0.06	11.716	-1.904	0.076	-0.364
-10.48	-5.2	0.028	11.216	-1.864	1.104	-0.336
-11.86	-3.632	0.06	11.628	-1.856	0.372	-0.352
-11.188	-3.848	0.06	11.36	-1.756	1.112	-0.364
-11.476	-3.724	0.372	11.332	-1.72	0.42	-0.364
-11.54	-3.876	0.496	11.272	-1.656	1.044	-0.364
-12.02	-3.324	0.528	11.244	-1.692	0.836	-0.352
-12.564	-2.924	-0.028	11.068	-1.7	1.172	-0.364
-12.5	-2.524	0.06	11.096	-1.616	1.22	-0.352
-12.596	-2.244	0.06	11.452	-1.552	1.24	-0.336
-12.788	-1.908	0.124	10.948	-1.508	1.348	-0.364
-13.048	-1.476	-0.028	11.008	-1.46	1.456	-0.364
-13.048	-0.86	0.184	10.684	-1.36	1.516	-0.372
-13.304	-0.86	-0.528	10.744	-1.38	1.516	-0.352
-13.528	-0.584	-1.4	11.184	-1.248	1.584	-0.372
-13.496	-0.428	-1.276	10.892	-1.26	1.732	-0.38
-13.432	0.244	-0.872	11.068	-1.156	1.804	-0.364
-13.688	0.304	-0.308	10.508	-1.156	1.804	-0.38
-13.976	0.276	-0.464	10.92	-1.156	1.94	-0.364
-13.944	0.276	-0.184	10.304	-1.112	1.912	-0.372
-14.168	0.304	-0.124	10.716	-1.084	2.02	-0.372
-13.912	1.536	0.06	10.716	-1.028	1.98	-0.392
-13.944	3.016	0.028	10.716	-0.708	2.228	-0.364
-14.232	2.984	0.0	10.744	-0.652	2.276	-0.372
-14.744	2.86	-0.308	10.36	-0.808	2.432	-0.372
-14.872	2.276	0.028	10.624	-0.8	2.432	-0.344
-15.004	2.34	-0.092	10.184	-0.736	2.504	-0.372
